"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"","aae718f4-ca41-45e7-821d-c1b699b96290","","","","","","SQ2655732","Size","Large","","","","","50.00","0.00","No","0","","","0.0","0.0","0.0","0.0","",""
"5ec9f9196db96c35c65bf398","b965651a-c18c-4bfa-a194-0b24ef49b3fe","PHYSICAL","shop","mar-giayl","Marigold - Giant Yellow","<p>Marigold - Giant Yellow </p>","MAR-GIAYL","","","","","","","8.00","0.00","No","0","Marigold","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9196db96c35c65bf399/1590294811580/comming-soon.png"
"5ec9f9196db96c35c65bf3b8","225c0105-1b87-4510-b075-5c83de65e3dc","PHYSICAL","shop","mig-stand","Mignonette - Standard","<p>Mignonette - Standard </p>","MIG-STAND","","","","","","","8.00","0.00","No","0","Mignonette","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9196db96c35c65bf3b9/1590294812335/comming-soon.png"
"5ec9f91a6db96c35c65bf3ca","41f4c35d-f905-467f-83fd-f25b4c080b7d","PHYSICAL","shop","mig-white","Mignonette - White Mignonette","<p>Mignonette - White Mignonette </p>","MIG-WHITE","","","","","","","8.00","0.00","No","0","Mignonette","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f91a6db96c35c65bf3cb/1590294813419/comming-soon.png"
"5ec9f91a6db96c35c65bf3f5","9dfb0537-c2cd-4fa7-8cf2-12e8bc96fc3a","PHYSICAL","shop","nic-applp","Nicandra Physalodes - Apple of Peru","<p class="""" style=""white-space:pre-wrap;"">Sold in 10 stem bunches.  7” to 18” stems.  Please specify your preference in Order Notes.</p>","NIC-APPLP","","","","","","","8.00","0.00","No","20","Nicandra Physalodes","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee90035909f30dea89e04b/1592707095131/IMG_9503.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee900d7250ac3a2cdc6047/1592707095132/IMG_9502.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee900ee567c00ae65ce8f0/1592707095132/IMG_9505.JPG"
"5ec9f91b6db96c35c65bf3f7","22410f9e-91e8-4f28-8dc4-02226d4b8c90","PHYSICAL","shop","orl-whifn","Orlaya - White Finch","<p class="""" style=""white-space:pre-wrap;"">Sold in 5 stem bunches. Great filler!  Lots of greenery with lacey white bloom.  </p>","ORL-WHIFN","","","","","","","4.00","0.00","No","3","Orlaya","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8f36645a193de9e6fb11/1592881466121/IMG_0154g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8f3677518e10bf69b229/1592881466119/IMG_0155g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8f3f0063ac270a5a51f4/1592881466141/IMG_0156g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8f40b1bd8640bd8989e8/1592881466130/IMG_0157g.jpg"
"5ec9f91b6db96c35c65bf40e","22cc6ff0-bc0e-4f80-876e-e1917b0eb6a8","PHYSICAL","shop","orn-buntl","Ornamental Grasses - Bunny Tails","<p>Ornamental Grasses - Bunny Tails </p>","ORN-BUNTL","","","","","","","8.00","0.00","No","0","Ornamental Grasses","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f91b6db96c35c65bf40f/1590294813987/comming-soon.png"
"5ec9f91b6db96c35c65bf411","119cb5e3-0d67-4fc6-b8e2-1cb7dfd1b5ce","PHYSICAL","shop","orn-froex","Ornamental Grasses - Frosted Explosion","<p class="""" style=""white-space:pre-wrap;"">Sold in bunches of 5 stems. Ornamental Grasses - Frosted Explosion (forcast: 21 Stems) Notes: Notes for orn-froex</p>","ORN-FROEX","","","","","","","8.00","0.00","No","0","Ornamental Grasses","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f91b6db96c35c65bf412/1590294814324/comming-soon.png"
"5ec9f91c6db96c35c65bf427","f796a944-e6b7-44a8-942a-bff4430319e1","PHYSICAL","shop","pum-caspr","Pumpkins - Casper","<p>Pumpkins - Casper </p>","PUM-CASPR","","","","","","","2.00","0.00","No","0","Pumpkins","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f91c6db96c35c65bf428/1590294814770/comming-soon.png"
"5ec9f91c6db96c35c65bf43d","bfb37813-008d-458d-a9f7-2ef4b064e85a","PHYSICAL","shop","pum-flats","Pumpkins - Flat Stacker","<p>Pumpkins - Flat Stacker </p>","PUM-FLATS","","","","","","","2.00","0.00","No","0","Pumpkins","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f91c6db96c35c65bf43e/1590294815469/comming-soon.png"
