"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"5ec9f9076db96c35c65bedf0","24891d75-52ac-4d6e-a8b6-7e260cef9f78","PHYSICAL","shop","cos-seasm","Cosmos - Seashells Mix","<p>Cosmos - Seashells Mix  | COS-SEASM <br><hr><b>Forecast:</b><br>This week: 1 Bunch / Next week: 2 Bunches / Future: 2 Bunches<br> 10 stems per bunch<br></p>","COS-SEASM","","","","","","","8.00","0.00","No","5","Cosmos","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f32019ba74f5b519cb0f7be/1597112737819/IMG_2155.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f3201b0a5927e51157b0e50/1597112758337/cosmos-seashell-49d0907d645358fc69bb2d9b6ae67fde.jpg"
"5ec9f9096db96c35c65bee4b","f3c199cf-c28a-4783-8f9a-b9c6ae7e9ac1","PHYSICAL","shop","dah-blasa","Dahlias - Black Satin","<p>Dahlias - Black Satin  | DAH-BLASA <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-BLASA","","","","","","","16.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9096db96c35c65bee4c/1590294795596/comming-soon.png"
"5ec9f9096db96c35c65bee76","c5690bea-f479-47cf-90a0-f47108984f73","PHYSICAL","shop","dah-boowh","Dahlias - BoomBoom White","<p>Dahlias - BoomBoom White  | DAH-BOOWH <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-BOOWH","","","","","","","20.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9096db96c35c65bee77/1590294797011/comming-soon.png"
"5ec9f90a6db96c35c65bee8c","3e7c6dba-25b1-4af0-804e-ef23a13ed5fc","PHYSICAL","shop","dah-cafea","Dahlias - Café Au Lait","<p>Dahlias - Café Au Lait  | DAH-CAFEA <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-CAFEA","","","","","","","5.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90a6db96c35c65bee8d/1590294796593/comming-soon.png"
"5ec9f90a6db96c35c65beeb7","6cae8bd3-37f1-43bd-b928-c53e4062f7ab","PHYSICAL","shop","dah-connc","Dahlias - Conn Coral","<p>Dahlias - Conn Coral  | DAH-CONNC <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-CONNC","","","","","","","20.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90a6db96c35c65beeb8/1590294796871/comming-soon.png"
"5ec9f90a6db96c35c65beecc","121a9044-29cd-4c02-a7ae-6ae902ad4c60","PHYSICAL","shop","dah-cornl","Dahlias - Cornel","<p>Dahlias - Cornel  | DAH-CORNL <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-CORNL","","","","","","","16.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90a6db96c35c65beecd/1590294797587/comming-soon.png"
"5ec9f90b6db96c35c65beef1","f244dc10-dfe8-43a1-8dcd-a5bb2f9463fc","PHYSICAL","shop","dah-dorth","Dahlias - Dorothy","<p>Dahlias - Dorothy  | DAH-DORTH <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-DORTH","","","","","","","16.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90b6db96c35c65beef2/1590294797895/comming-soon.png"
"5ec9f90b6db96c35c65bef30","cbaad258-076f-40f4-8fcb-8099c64e7d0e","PHYSICAL","shop","dah-eyeop","Dahlias - Eye Opener Blend","<p>Dahlias - Eye Opener Blend  | DAH-EYEOP <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-EYEOP","","","","","","","16.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90b6db96c35c65bef31/1590294798611/comming-soon.png"
"5ec9f90c6db96c35c65bef46","8f917a5e-58fd-483e-bae1-e49217f82c11","PHYSICAL","shop","dah-frakf","Dahlias - Franz Kafka","<p>Dahlias - Franz Kafka  | DAH-FRAKF <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-FRAKF","","","","","","","16.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90c6db96c35c65bef47/1590294798950/comming-soon.png"
"5ec9f90c6db96c35c65bef86","965bc8db-429b-45b4-8b41-b762b2bbbcda","PHYSICAL","shop","dah-giamx","Dahlias Seed Mix (Dahlia variabilis) - Giant Hybrid Mix","<p>Dahlias Seed Mix (Dahlia variabilis) - Giant Hybrid Mix  | DAH-GIAMX <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-GIAMX","","","","","","","20.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90c6db96c35c65bef87/1590294799532/comming-soon.png"
"5ec9f90d6db96c35c65bef9d","5f2588a1-326e-4170-a2c1-443286a0c89f","PHYSICAL","shop","dah-goldn","Dahlias - Golden Scepter","<p>Dahlias - Golden Scepter  | DAH-GOLDN <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-GOLDN","","","","","","","16.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90d6db96c35c65bef9e/1590294799697/comming-soon.png"
"5ec9f90d6db96c35c65befdb","82aac292-ea48-4e41-afa1-cd44d49c604e","PHYSICAL","shop","dah-hamgd","Dahlias - Hamari Gold","<p>Dahlias - Hamari Gold  | DAH-HAMGD <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-HAMGD","","","","","","","5.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90d6db96c35c65befdc/1590294800228/comming-soon.png"
"5ec9f90e6db96c35c65beff1","cdc4ca37-df97-44df-b51f-1b6149291a22","PHYSICAL","shop","dah-janry","Dahlias - Jan Ryecroft","<p>Dahlias - Jan Ryecroft  | DAH-JANRY <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-JANRY","","","","","","","16.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90e6db96c35c65beff2/1590294800772/comming-soon.png"
"5ec9f90e6db96c35c65bf028","7bbbb51c-c92d-4869-860a-d82f09e5c4b1","PHYSICAL","shop","dah-ladyn","Dahlias - Lady Natalie","<p>Dahlias - Lady Natalie  | DAH-LADYN <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-LADYN","","","","","","","16.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90e6db96c35c65bf029/1590294801425/comming-soon.png"
"5ec9f90f6db96c35c65bf052","355a1452-f9a5-4eff-b388-ac3d4bc08b51","PHYSICAL","shop","dah-lancr","Dahlias - Lancresse","<p>Dahlias - Lancresse  | DAH-LANCR <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-LANCR","","","","","","","20.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90f6db96c35c65bf053/1590294802004/comming-soon.png"
"5ec9f90f6db96c35c65bf069","771542a5-e30e-4ccc-ae87-5f62b8e1e19c","PHYSICAL","shop","dah-lucky","Dahlias - Lucky Number","<p>Dahlias - Lucky Number  | DAH-LUCKY <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-LUCKY","","","","","","","16.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90f6db96c35c65bf07e/1590294802331/comming-soon.png"
"5ec9f90f6db96c35c65bf0a7","fa3ab577-e123-4995-98b5-cb8bd65f539b","PHYSICAL","shop","dah-mystq","Dahlias - Mystique","<p>Dahlias - Mystique  | DAH-MYSTQ <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-MYSTQ","","","","","","","20.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f90f6db96c35c65bf0a8/1590294802231/comming-soon.png"
"5ec9f9106db96c35c65bf0aa","59dedc74-5aa2-4510-8418-12e1d543fe63","PHYSICAL","shop","dah-noord","Dahlias - Noordwijks Glorie","<p>Dahlias - Noordwijks Glorie  | DAH-NOORD <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-NOORD","","","","","","","16.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9106db96c35c65bf0ab/1590294802640/comming-soon.png"
"5ec9f9106db96c35c65bf0d5","6ca14c4c-4315-47fe-818d-eb2b18a16114","PHYSICAL","shop","dah-ottos","Dahlias - Otto’s Thrill","<p>Dahlias - Otto’s Thrill  | DAH-OTTOS <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-OTTOS","","","","","","","0.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9106db96c35c65bf0ea/1590294803273/comming-soon.png"
"5ec9f9116db96c35c65bf0ff","14da2651-0ab8-410f-a74d-6668d1b95caa","PHYSICAL","shop","dah-peacr","Dahlias - Peaches n Cream","<p>Dahlias - Peaches n Cream  | DAH-PEACR <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-PEACR","","","","","","","20.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9116db96c35c65bf100/1590294806029/comming-soon.png"
"5ec9f9116db96c35c65bf129","721b53dd-2c78-45db-9970-6182554444ea","PHYSICAL","shop","dah-penhw","Dahlias - Penhill Watermelon","<p>Dahlias - Penhill Watermelon  | DAH-PENHW <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-PENHW","","","","","","","5.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9116db96c35c65bf12a/1590294803995/comming-soon.png"
"5ec9f9116db96c35c65bf154","a6bab49b-d451-469e-80d2-f70eb276020e","PHYSICAL","shop","dah-shiln","Dahlias - Shiloh Noelle","<p>Dahlias - Shiloh Noelle  | DAH-SHILN <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-SHILN","","","","","","","5.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9116db96c35c65bf155/1590294804550/comming-soon.png"
"5ec9f9126db96c35c65bf17f","c43f71a8-2796-40dc-a55c-3967310036ba","PHYSICAL","shop","dah-swetn","Dahlias - Sweet Nathalie","<p>Dahlias - Sweet Nathalie  | DAH-SWETN <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-SWETN","","","","","","","20.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9126db96c35c65bf180/1590294808030/comming-soon.png"
"5ec9f9126db96c35c65bf196","f1318b4a-5f62-48f1-9d80-729db1787eda","PHYSICAL","shop","dah-thoed","Dahlias - Thomas Edison","<p>Dahlias - Thomas Edison  | DAH-THOED <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-THOED","","","","","","","20.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9126db96c35c65bf197/1590294805227/comming-soon.png"
"5ec9f9136db96c35c65bf1c0","3f21695c-804f-47f4-b977-f7bf184f0239","PHYSICAL","shop","dah-wizoz","Dahlias - Wizard of Oz","<p>Dahlias - Wizard of Oz  | DAH-WIZOZ <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","DAH-WIZOZ","","","","","","","16.00","0.00","No","0","Dahlias","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9136db96c35c65bf1c1/1590294805777/comming-soon.png"
"5ec9f9136db96c35c65bf1df","9d5e5b55-6e63-4e39-b4af-fb19a611fafe","PHYSICAL","shop","dus-newlk","Dusty Miller - New Look","<p>Dusty Miller - New Look  | DUS-NEWLK <br><hr><b>Forecast:</b><br>This week: 3 Bunches / Next week: 3 Bunches / Future: 3 Bunches<br> 10 stems per bunch<br></p>","DUS-NEWLK","","","","","","","9.00","0.00","No","8","Dusty Miller","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9136db96c35c65bf1e1/1590294806243/comming-soon.png"
"5ec9f9146db96c35c65bf232","48e212b0-8943-4faf-ae37-9e8f6f957ee4","PHYSICAL","shop","euc-sildl","Eucalyptus - Silver Dollar","<p>Eucalyptus - Silver Dollar  | EUC-SILDL <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","EUC-SILDL","","","","","","","11.00","0.00","No","0","Eucalyptus","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9146db96c35c65bf233/1590294806680/comming-soon.png"
"5ec9f9156db96c35c65bf26d","afdc70d7-14fd-4ac5-b820-db1c5b83505f","PHYSICAL","shop","gom-pasmx","Gomphrena (Globe Amaranth) - Pastel Mix","<p>Gomphrena (Globe Amaranth) - Pastel Mix  | GOM-PASMX <br><hr><b>Forecast:</b><br>This week: 8 Bunches / Next week: 8 Bunches / Future: 8 Bunches<br> 10 stems per bunch<br></p>","GOM-PASMX","","","","","","","7.00","0.00","No","18","Gomphrena","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8cd24b64ad5a6585f79a/1596128099599/IMG_0159.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8cd20106b74183f305a3/1596128099606/IMG_0160g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8cdc51dd591e6c6e51db/1596128099606/IMG_0161g.jpg"
"5ec9f9156db96c35c65bf299","f01d4167-6321-46eb-8d01-b0ab6ede7b1f","PHYSICAL","shop","gom-sunmx","Gomphrena (Globe Amaranth) - Sunset Mix","<p>Gomphrena (Globe Amaranth) - Sunset Mix  | GOM-SUNMX <br><hr><b>Forecast:</b><br>This week: 13 Bunches / Next week: 13 Bunches / Future: 8 Bunches<br> 10 stems per bunch<br></p>","GOM-SUNMX","","","","","","","7.00","0.00","No","20","Amaranth","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07e2f47e80874ee3932b53/1594352379415/IMG_1048.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8c7ee567c00ae65c99d9/1594352350989/IMG_0147.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8c6e645a193de9e6aa0b/1594352350836/IMG_0144.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8c6f681de65c1f8c01ed/1594352350827/IMG_0145.JPG"
"5ec9f9166db96c35c65bf2af","cdce75bb-66fa-49f5-9fab-2321510b2c83","PHYSICAL","shop","gom-white","Gomphrena (Globe Amaranth) - White","<p>Gomphrena (Globe Amaranth) - White  | GOM-WHITE <br><hr><b>Forecast:</b><br>This week: 8 Bunches / Next week: 8 Bunches / Future: 8 Bunches<br> 10 stems per bunch<br></p>","GOM-WHITE","","","","","","","7.00","0.00","No","20","Amaranth","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8d76e567c00ae65cad7e/1596128088293/IMG_0153g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8d99681de65c1f8c1fde/1596128088303/IMG_0148g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8d939f71275e583579b3/1596128088556/IMG_0149.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8d9a4316a35b95f17f37/1596128088304/IMG_0150.JPG"
"5ec9f9166db96c35c65bf2cb","36394b3c-bf15-4d18-8ea5-18f1deb58c27","PHYSICAL","shop","gou-ornmx","Gourd - Ornamental Mix","<p>Gourd - Ornamental Mix  | GOU-ORNMX <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","GOU-ORNMX","","","","","","","1.00","0.00","No","0","Gourds","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9166db96c35c65bf2cc/1590294809687/comming-soon.png"
"5ec9f9176db96c35c65bf30a","527073d3-4198-4391-bca0-87a980244997","PHYSICAL","shop","gyp-conve","Gypsophila (Baby's Breath) - Convent","<p>Gypsophila (Baby's Breath) - Convent  | GYP-CONVE <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","GYP-CONVE","","","","","","","9.00","0.00","No","0","Baby's Breath","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9176db96c35c65bf30b/1590294810138/comming-soon.png"
"5ec9f9196db96c35c65bf398","b965651a-c18c-4bfa-a194-0b24ef49b3fe","PHYSICAL","shop","mar-giayl","Marigold - Giant Yellow","<p>Marigold - Giant Yellow  | MAR-GIAYL <br><hr><b>Forecast:</b><br>This week: 1 Bunch / Next week: 3 Bunches / Future: 5 Bunches<br> 10 stems per bunch<br></p>","MAR-GIAYL","","","","","","","8.00","0.00","No","4","Marigold","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f22fb07b8b1ff2ae56f2164/1596128012658/IMG_1738.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f31f4b87c27f05bb07e3f02/1597109439632/IMG_2925.JPEG"
"5ec9f91a6db96c35c65bf3f5","9dfb0537-c2cd-4fa7-8cf2-12e8bc96fc3a","PHYSICAL","shop","nic-applp","Nicandra Physalodes - Apple of Peru","<p>Nicandra Physalodes - Apple of Peru  | NIC-APPLP <br><hr><b>Forecast:</b><br>This week: 13 Bunches / Next week: 13 Bunches / Future: 13 Bunches<br> 10 stems per bunch<br></p>","NIC-APPLP","","","","","","","8.00","0.00","No","15","Nicandra Physalodes","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee90035909f30dea89e04b/1596127971412/IMG_9503.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee900d7250ac3a2cdc6047/1596127971419/IMG_9502.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee900ee567c00ae65ce8f0/1596127971420/IMG_9505.JPG"
"5ec9f91b6db96c35c65bf3f7","22410f9e-91e8-4f28-8dc4-02226d4b8c90","PHYSICAL","shop","orl-whifn","Orlaya - White Finch","<p>Orlaya - White Finch  | ORL-WHIFN <br><hr><b>Forecast:</b><br>This week: 2 Bunches / Next week: 2 Bunches / Future: 2 Bunches<br> 5 stems per bunch<br></p>","ORL-WHIFN","","","","","","","4.00","0.00","No","0","Orlaya","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07eae19155105c4e4641f4/1594354420753/IMG_0598.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8f36645a193de9e6fb11/1594354390620/IMG_0154g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8f3677518e10bf69b229/1594354390400/IMG_0155g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8f3f0063ac270a5a51f4/1594354390404/IMG_0156g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8f40b1bd8640bd8989e8/1594354390920/IMG_0157g.jpg"
"5ec9f91b6db96c35c65bf411","119cb5e3-0d67-4fc6-b8e2-1cb7dfd1b5ce","PHYSICAL","shop","orn-froex","Ornamental Grasses - Frosted Explosion","<p>Ornamental Grasses - Frosted Explosion  | ORN-FROEX <br><hr><b>Forecast:</b><br>This week: 13 Bunches / Next week: 13 Bunches / Future: 13 Bunches<br> 10 stems per bunch<br></p>","ORN-FROEX","","","","","","","8.00","0.00","No","20","Ornamental Grasses","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ef551d23696224f6e1e87c5/1596128492793/IMG_9506g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ef551de23fd837c61ade9dc/1596128492815/IMG_9507g.jpg"
"5ec9f91c6db96c35c65bf427","f796a944-e6b7-44a8-942a-bff4430319e1","PHYSICAL","shop","pum-caspr","Pumpkin Mini - Casper","<p>Pumpkin Mini - Casper  | PUM-CASPR <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","PUM-CASPR","","","","","","","2.00","0.00","No","0","Pumpkins","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f91c6db96c35c65bf428/1590294814770/comming-soon.png"
"5ec9f91c6db96c35c65bf43d","bfb37813-008d-458d-a9f7-2ef4b064e85a","PHYSICAL","shop","pum-flats","Pumpkin Medium - Flat Stacker","<p>Pumpkin Medium - Flat Stacker  | PUM-FLATS <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","PUM-FLATS","","","","","","","2.00","0.00","No","0","Pumpkins","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f91c6db96c35c65bf43e/1590294815469/comming-soon.png"
"5ec9f91d6db96c35c65bf454","6a1fcd75-d106-44e5-8f77-a51529a14798","PHYSICAL","shop","pum-howdn","Pumpkin Large - Howden","<p>Pumpkin Large - Howden  | PUM-HOWDN <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","PUM-HOWDN","","","","","","","2.00","0.00","No","0","Pumpkins","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f91d6db96c35c65bf455/1590294816044/comming-soon.png"
"5ec9f91d6db96c35c65bf47f","35a6c287-8665-4006-9b96-35ea31a5189c","PHYSICAL","shop","pum-pipsq","Pumpkin Small - Pipsqueak PMR","<p>Pumpkin Small - Pipsqueak PMR  | PUM-PIPSQ <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","PUM-PIPSQ","","","","","","","2.00","0.00","No","0","Pumpkins","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f91d6db96c35c65bf480/1590294816305/comming-soon.png"
"5ec9f91e6db96c35c65bf489","721d3d08-4ab1-4b9a-a382-13e0bdac9eb4","PHYSICAL","shop","pum-racer","Pumpkin Medium - Racer","<p>Pumpkin Medium - Racer  | PUM-RACER <br><hr><b>Forecast:</b><br>This week: null / Next week: null / Future: null<br> 10 stems per bunch<br></p>","PUM-RACER","","","","","","","2.00","0.00","No","0","Pumpkins","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f91e6db96c35c65bf48a/1590294817224/comming-soon.png"
